230.0	1.0003080029552
244.6	1.0003030361805
259.2	1.0002991101754
273.8	1.000295937727
288.4	1.0002933286388
303.0	1.000291151532
317.6	1.000289312581
332.2	1.000287742941
346.8	1.0002863909483
361.4	1.0002852170881
376.0	1.0002841906396
390.6	1.0002832873764
405.2	1.0002824879531
419.8	1.000281776749
434.4	1.0002811410247
449.0	1.0002805702966
463.6	1.0002800558675
478.2	1.0002795904676
492.8	1.000279167979
507.4	1.0002787832208
522.0	1.0002784317799
536.6	1.0002781098769
551.2	1.0002778142591
565.8	1.0002775421136
580.4	1.0002772909975
595.0	1.0002770587802
609.6	1.0002768435966
624.2	1.0002766438078
638.8	1.0002764579689
653.4	1.0002762848018
668.0	1.0002761231724
682.6	1.0002759720715
697.2	1.0002758305987
711.8	1.0002756979483
726.4	1.0002755733975
741.0	1.0002754562966
755.6	1.0002753460601
770.2	1.0002752421591
784.8	1.0002751441149
799.4	1.0002750514935
814.0	1.0002749639005
828.6	1.0002748809769
843.2	1.0002748023951
857.8	1.0002747278561
872.4	1.0002746570862
887.0	1.0002745898346
901.6	1.000274525871
916.2	1.0002744649838
930.8	1.0002744069782
945.4	1.0002743516746
960.0	1.0002742989071
974.6	1.0002742485227
989.2	1.0002742003794
1004.	1.0002741537295
1018.	1.0002741114819
1033.	1.0002740681302
1048.	1.0002740266464
1062.	1.0002739895199
1077.	1.0002739513533
1091.	1.0002739171561
1106.	1.0002738819616
1121.	1.0002738481835
1135.	1.0002738178689
1150.	1.0002737866205
1164.	1.0002737585479
1179.	1.0002737295823
1194.	1.0002737017104
1208.	1.0002736766354
1223.	1.0002736507265
1237.	1.0002736273968
1252.	1.0002736032705
1267.	1.0002735800022
1281.	1.0002735590237
1296.	1.0002735373021
1310.	1.0002735177028
1325.	1.0002734973936
1340.	1.000273477767
1354.	1.000273460038
1369.	1.0002734416467
1383.	1.0002734250218
1398.	1.0002734077641
1413.	1.0002733910563
1427.	1.000273375938
1442.	1.0002733602287
1456.	1.000273346005
1471.	1.0002733312162
1486.	1.0002733168752
1500.	1.0002733038787
1515.	1.0002732903537
1529.	1.0002732780896
1544.	1.0002732653197
1559.	1.0002732529184
1573.	1.000273241664
1588.	1.000273229936
1602.	1.0002732192871
1617.	1.0002732081845
1632.	1.0002731973879
1646.	1.0002731875774
1661.	1.0002731773414
1675.	1.0002731680358
1690.	1.0002731583221
